0.11554, 1.00019, 5.19885, 1.85149, 1.37775, 5.81586, 19.482, 0.436708, 1.63239, 1.01337, 1.55567, 2.82564, 4.8858, 20.2435, 5.02584, 5.93871, 22.2459, 4.07992, 2.05966, 4.41946, 0.0781814, 1.02067, 4.37609, 1.2238, 0.327927, 4.59936, 12.9227, 6.50446, 1.31284, 0.328838, 0.000837044, 1.06407, 5.13821, 0.94458, 4.08052, 1.91337, 4.8035, 2.99166, 3.98273, 4.74041, 5.01866, 4.0009, 0.13779, 5.7353, 4.86772, 4.97204, 4.00484, 1.45857, 6.90961, 7.57966, 

0.11554, 0.13779, 1.37775, 5.81586, 19.4218, 0.436708, 8.33931, 4.59936, 0.327927, 1.2238, 1.45857, 2.82564, 4.8858, 16.5984, 4.34409, 2.05966, 16.3913, 2.99166, 1.91337, 1.01337, 0.0781814, 1.02067, 1.12806, 1.31284, 0.328838, 10.966, 12.9324, 2.34865, 4.07992, 1.63239, 0.000837044, 0.998188, 5.13821, 0.94458, 4.8035, 3.98273, 1.04329, 0.998209, 1.85149, 4.08052, 4.0009, 1.00019, 4.86772, 4.97204, 4.00484, 1.55567, 4.51652, 1.06407, 4.74041, 5.19885, 

0.11554, 0.13779, 1.37775, 8.33931, 4.59936, 0.327927, 1.2238, 0.00126396, 0.328838, 4.74041, 0.146929, 0.998188, 1.1464, 6.2041, 4.34409, 1.91337, 0.601007, 4.8035, 2.05966, 1.80042, 0.0781814, 0.073799, 1.12806, 1.31284, 12.9324, 1.63239, 22.21, 1.01337, 0.998209, 2.1434, 0.000837044, 0.995039, 0.94458, 1.04329, 1.85149, 4.08052, 4.58661, 4.07992, 2.34865, 3.98273, 4.0009, 1.00019, 4.00484, 1.55567, 1.12828, 1.03467, 0.996239, 1.06407, 5.13821, 5.19885, 

0.11554, 0.13779, 1.37775, 4.59936, 1.2238, 0.328838, 16.5742, 1.01337, 0.327927, 1.12806, 0.146929, 0.996239, 6.2041, 0.601007, 4.8035, 2.05966, 8.19512, 1.1464, 0.00126396, 4.34409, 0.0781814, 0.073799, 1.31284, 12.9324, 1.63239, 0.998209, 6.22289, 2.1434, 1.91337, 2.34865, 0.000837044, 0.995039, 0.94458, 1.85149, 4.08052, 4.07992, 3.98273, 4.14242, 1.04329, 1.80042, 1.00019, 1.55567, 1.12828, 1.03467, 0.998188, 1.06407, 3.95313, 0.9957, 4.41695, 4.58661, 

0.11554, 0.13779, 1.37775, 1.2238, 0.328838, 16.5742, 1.01337, 4.58661, 4.59936, 2.1434, 0.146929, 0.996239, 0.601007, 4.8035, 2.05966, 1.1464, 0.00126396, 4.34409, 4.14242, 4.08052, 0.0781814, 0.073799, 1.31284, 0.998209, 1.91337, 2.34865, 0.401709, 6.2041, 0.327927, 1.63239, 0.000837044, 0.995039, 0.94458, 1.17312, 4.07992, 1.04329, 1.80042, 4.41695, 1.12806, 3.98273, 1.00019, 1.55567, 1.12828, 1.03467, 0.998188, 1.06407, 0.9957, 1.79379, 6.22289, 8.19512, 

0.00620755, 0.13779, 1.37775, 1.2238, 16.5742, 1.01337, 4.58661, 0.301722, 0.327927, 1.12806, 0.146929, 0.996239, 2.05966, 1.1464, 0.00126396, 4.34409, 4.24175, 1.17312, 0.94458, 1.31284, 0.0781814, 0.073799, 2.34865, 0.401709, 5.4106, 1.63239, 5.80642, 0.328838, 0.601007, 2.1434, 0.000837044, 0.995039, 1.80042, 0.31142, 3.98273, 2.92193, 7.62, 0.998209, 1.04329, 1.91337, 1.00019, 1.12828, 1.03467, 0.998188, 1.06407, 0.9957, 0.11554, 0.112743, 3.53627, 4.07992, 

0.00620755, 0.11554, 1.2238, 16.5742, 1.01337, 0.301722, 1.12806, 1.2539, 0.601007, 0.00126396, 0.112743, 0.996239, 2.05966, 4.24175, 1.17312, 1.31284, 6.57105, 1.63239, 0.94458, 0.0133072, 0.0781814, 0.073799, 2.34865, 5.4106, 5.80642, 0.328838, 2.1434, 0.327927, 0.401709, 1.1464, 0.000837044, 0.995039, 1.80042, 2.92193, 0.998209, 1.91337, 2.77475, 1.04329, 0.31142, 1.37775, 1.00019, 1.12828, 1.03467, 0.998188, 1.06407, 0.9957, 0.13779, 0.146929, 2.0999, 3.53627, 

0.0002649, 0.0325629, 16.5742, 0.301722, 1.2539, 0.601007, 20.1779, 2.1434, 2.05966, 1.01337, 0.112743, 0.13779, 1.31284, 6.57105, 1.63239, 0.0133072, 0.242959, 0.31142, 2.0999, 0.509084, 0.0781814, 0.073799, 2.34865, 0.327927, 0.401709, 1.1464, 14.4825, 1.12806, 1.80042, 0.328838, 0.000837044, 0.0212012, 2.92193, 0.998209, 1.91337, 1.04329, 1.37775, 1.2238, 0.00126396, 1.17312, 1.00019, 0.998188, 0.9957, 0.19136, 0.146929, 0.582762, 0.99831, 0.995039, 2.77475, 3.53627, 

0.0002649, 0.0325629, 1.2539, 2.1434, 1.01337, 31.4533, 26.2164, 0.601007, 0.998209, 1.63239, 0.00200295, 0.13779, 6.57105, 0.0133072, 0.242959, 0.31142, 13.7435, 0.509084, 1.12806, 0.327927, 0.0781814, 0.073799, 2.34865, 0.401709, 1.1464, 8.91896, 30.0208, 1.04329, 1.2238, 1.31284, 0.000837044, 0.0212012, 2.92193, 1.91337, 1.37775, 1.17312, 12.1705, 0.00126396, 0.301722, 0.328838, 1.00019, 0.998188, 0.9957, 0.19136, 0.146929, 0.582762, 0.99831, 0.995039, 1.80042, 2.05966, 

0.0002649, 0.0325629, 2.1434, 31.4533, 26.2164, 1.63239, 13.0984, 1.2238, 1.31284, 1.04329, 0.00200295, 0.0946026, 6.57105, 0.242959, 0.422371, 1.12806, 0.327927, 0.601007, 0.460064, 0.31142, 0.0781814, 0.073799, 0.401709, 1.1464, 8.91896, 9.39426, 3.98084, 1.01337, 0.0133072, 1.2539, 0.000837044, 0.0212012, 1.37775, 1.17312, 0.301722, 0.328838, 7.45506, 0.998209, 0.00126396, 0.509084, 1.00019, 0.998188, 0.9957, 0.19136, 0.146929, 0.582762, 0.99831, 0.995039, 1.80042, 1.91337, 

0.0002649, 0.0325629, 4.2676, 1.63239, 13.0984, 5.60538, 2.9592, 1.01337, 0.242959, 0.301722, 0.00200295, 0.00349791, 6.57105, 1.12806, 0.327927, 0.601007, 0.460064, 0.422371, 1.37775, 0.0133072, 0.0781814, 0.073799, 0.401709, 1.1464, 2.7818, 9.39426, 1.2539, 0.00126396, 1.17312, 1.04329, 0.000837044, 0.0212012, 0.328838, 0.998209, 0.509084, 20.8009, 20.2388, 1.2238, 0.31142, 1.31284, 1.00019, 0.998188, 0.9957, 0.19136, 0.146929, 0.582762, 0.99831, 0.995039, 1.80042, 1.91337, 

0.0002649, 0.0325629, 4.2676, 2.9592, 1.01337, 0.301722, 14.2872, 0.422371, 0.509084, 0.242959, 0.00200295, 0.00349791, 6.57105, 0.041362, 0.601007, 5.17464, 0.0158097, 1.1464, 1.17312, 1.63239, 0.00274637, 0.00720508, 0.401709, 2.7818, 1.2539, 0.00126396, 24.4049, 1.37775, 0.460064, 0.327927, 0.000837044, 0.0212012, 0.328838, 0.998209, 20.8009, 1.2238, 0.31142, 1.04329, 0.0133072, 1.31284, 0.998188, 0.9957, 0.19136, 0.146929, 0.582762, 0.995039, 0.073799, 0.206241, 1.80042, 1.91337, 

0.0002649, 0.00601525, 1.61664, 14.2872, 0.0499298, 0.242959, 32.289, 0.0133072, 0.00126396, 0.00407882, 0.00200295, 0.00349791, 0.601007, 3.24958, 1.17312, 1.63239, 2.2047, 1.1464, 0.327927, 0.998209, 0.00274637, 0.00720508, 0.401709, 2.7818, 24.4049, 0.460064, 3.0483, 0.0158097, 0.301722, 0.422371, 0.000837044, 0.0212012, 0.328838, 20.8009, 0.31142, 1.00566, 1.31284, 1.01337, 1.2238, 0.041362, 0.9957, 0.19136, 0.146929, 0.582762, 0.995039, 0.073799, 0.206241, 0.0325629, 1.2539, 1.37775, 

0.0002649, 0.00601525, 1.61664, 14.2872, 32.289, 0.00407882, 21.0586, 0.0133072, 0.0158097, 0.601007, 0.00200295, 0.00349791, 3.24958, 1.17312, 1.63239, 1.1464, 0.430422, 1.2539, 1.37775, 0.327927, 0.00274637, 0.00720508, 2.7818, 0.460064, 0.301722, 0.422371, 25.7353, 0.401709, 0.31142, 0.242959, 0.000837044, 0.0212012, 0.328838, 1.00566, 1.31284, 1.01337, 0.041362, 0.00126396, 0.0499298, 1.2238, 0.19136, 0.146929, 0.0326829, 0.995039, 0.073799, 0.206241, 0.0325629, 0.558796, 2.2047, 3.0483, 

0.0002649, 0.00601525, 1.61664, 0.00407882, 21.0586, 0.0158097, 0.20733, 0.0499298, 1.2539, 1.1464, 0.00200295, 0.00349791, 3.24958, 1.17312, 1.37775, 0.327927, 14.6568, 0.0130699, 0.0133072, 0.401709, 0.00274637, 0.00720508, 0.460064, 0.301722, 0.422371, 0.31142, 0.0420899, 1.01337, 1.00566, 0.601007, 0.000837044, 0.0212012, 0.328838, 0.041362, 0.00126396, 16.4979, 10.0459, 1.2238, 1.16482, 0.430422, 0.19136, 0.146929, 0.0326829, 0.073799, 0.206241, 0.0325629, 0.13655, 0.0205281, 1.31284, 1.63239, 

0.0002649, 0.00508559, 21.0586, 0.0499298, 1.2539, 1.1464, 37.5409, 0.145805, 0.00407882, 0.20733, 0.00200295, 0.00349791, 1.37775, 0.327927, 14.6568, 0.0133072, 0.401709, 0.00126396, 0.601007, 0.0158097, 0.00274637, 0.00720508, 0.460064, 0.0420899, 1.01337, 1.00566, 19.7744, 0.328838, 0.31142, 0.0130699, 0.000837044, 0.00362566, 1.2238, 1.16482, 0.430422, 0.00392091, 22.2284, 0.041362, 0.301722, 0.422371, 0.19136, 0.146929, 0.0326829, 0.073799, 0.0325629, 0.13655, 0.0205281, 0.0212012, 1.17312, 1.31284, 

0.0002649, 0.00508559, 0.0499298, 37.5409, 0.145805, 0.00407882, 8.96894, 0.327927, 0.430422, 0.00126396, 0.00200295, 0.00349791, 1.37775, 14.6568, 0.0133072, 0.0158097, 7.8143, 0.0420899, 0.301722, 0.0130699, 0.00274637, 0.000519429, 0.460064, 1.00566, 0.328838, 0.31142, 15.6927, 0.041362, 0.401709, 1.01337, 0.000837044, 0.00362566, 1.2238, 7.9205, 0.422371, 12.8901, 16.0608, 0.00392091, 0.601007, 0.20733, 0.146929, 0.0326829, 0.073799, 0.0325629, 0.13655, 0.0205281, 0.0212012, 0.00373425, 1.1464, 1.16482, 

0.0002649, 0.00508559, 0.00407882, 0.327927, 0.430422, 0.00126396, 18.1754, 0.0158097, 0.145805, 0.601007, 0.00200295, 0.00349791, 14.6568, 7.8143, 0.0420899, 2.46344, 19.5946, 0.422371, 0.301722, 0.0499298, 4.52114e-05, 0.000519429, 0.460064, 0.0345343, 0.041362, 19.9938, 9.87725, 0.0239566, 0.0133072, 0.0130699, 0.000837044, 0.00362566, 1.2238, 7.9205, 16.0608, 0.0536073, 31.9989, 0.401709, 0.328838, 0.00392091, 0.0326829, 0.073799, 0.0325629, 0.13655, 0.0205281, 0.0212012, 0.00373425, 0.0147341, 1.00566, 1.01337, 

0.0002649, 0.00508559, 0.430422, 0.00126396, 0.0158097, 0.0869882, 15.1106, 0.327927, 0.401709, 0.422371, 0.00200295, 0.00349791, 2.46344, 18.1225, 0.0499298, 4.87717, 5.54896, 0.0420899, 0.00392091, 0.601007, 4.52114e-05, 0.000519429, 0.460064, 0.0345343, 0.0133072, 0.317666, 7.69926, 0.0130699, 0.0239566, 0.041362, 0.000837044, 0.00362566, 1.2238, 16.0608, 0.0536073, 0.328838, 1.69117, 0.301722, 1.00566, 0.00407882, 0.0326829, 0.073799, 0.0325629, 0.0205281, 0.0212012, 0.00373425, 0.0147341, 0.123706, 1.01337, 1.05587, 

0.0002649, 0.00373425, 0.0158097, 0.0869882, 0.327927, 0.401709, 0.422371, 0.601007, 0.430422, 0.317666, 0.00200295, 0.00349791, 2.46344, 4.87717, 5.54896, 0.0420899, 8.58654, 0.0345343, 0.00392091, 0.041362, 4.52114e-05, 0.000519429, 0.460064, 0.0133072, 0.0130699, 0.0239566, 10.2155, 0.00271798, 0.0499298, 0.00126396, 0.000837044, 0.00362566, 1.2238, 0.0536073, 0.328838, 1.69117, 0.00407882, 0.301722, 1.00566, 0.0370368, 0.0326829, 0.073799, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 1.01337, 1.05587, 

0.0002649, 0.00373425, 0.0869882, 0.422371, 0.601007, 0.430422, 0.317666, 0.0420899, 0.301722, 0.00126396, 0.000264843, 0.00349791, 2.46344, 5.54896, 0.00392091, 0.041362, 15.2084, 0.139871, 0.0130699, 0.0133072, 4.52114e-05, 0.000519429, 0.460064, 10.2155, 0.0499298, 3.64053, 2.66871, 0.0239566, 0.00271798, 0.0345343, 0.000837044, 0.00362566, 1.2238, 0.0536073, 0.00407882, 0.0370368, 20.3406, 0.0214173, 0.133298, 0.0158097, 0.0326829, 0.073799, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.327927, 0.328838, 

0.0002649, 0.00373425, 0.422371, 0.601007, 0.317666, 0.00126396, 7.32341, 0.0158097, 0.327927, 0.0499298, 0.000264843, 0.00349791, 2.46344, 5.53781, 0.041362, 0.139871, 0.0130699, 0.00271798, 0.0536073, 0.0197912, 4.52114e-05, 0.000519429, 10.2155, 3.64053, 2.66871, 0.0239566, 25.976, 0.301722, 0.0133072, 0.0345343, 0.000837044, 0.00362566, 0.00407882, 0.0370368, 13.746, 0.0214173, 14.5804, 0.0869882, 0.0420899, 0.00392091, 0.0326829, 0.073799, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.328838, 0.430422, 

0.0002649, 0.00373425, 0.422371, 0.601007, 0.317666, 0.0158097, 0.0499298, 0.327927, 0.139871, 0.0239566, 0.000264843, 0.00349791, 5.53781, 0.00311335, 0.00271798, 0.0197912, 1.62594, 0.950145, 0.0536073, 0.430422, 4.52114e-05, 0.000519429, 3.64053, 2.66871, 0.0133072, 0.0345343, 36.2309, 0.00126396, 0.301722, 0.0370368, 0.000837044, 0.00362566, 0.00407882, 0.0214173, 14.5804, 0.0869882, 0.00392091, 0.041362, 0.328838, 0.0420899, 0.0326829, 0.073799, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 1.22468, 2.46344, 

0.0002649, 0.00373425, 0.422371, 0.317666, 0.0499298, 0.327927, 1.87952, 0.601007, 0.301722, 0.0197912, 0.000264843, 0.00349791, 0.0758589, 0.0536073, 0.430422, 4.59855, 19.8997, 0.00392091, 0.00311335, 0.041362, 4.52114e-05, 0.000519429, 0.0133072, 0.0345343, 22.0694, 0.0370368, 21.1321, 0.0239566, 0.00271798, 0.139871, 0.000837044, 0.00362566, 0.00407882, 0.0214173, 0.0869882, 0.0420899, 11.3141, 0.0158097, 0.00126396, 0.328838, 0.0326829, 0.073799, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.867056, 0.950145, 

0.0002649, 0.00175299, 0.422371, 0.0499298, 1.87952, 0.301722, 35.8398, 0.0214173, 0.0133072, 0.0345343, 0.000264843, 0.00349791, 1.3993, 0.00392091, 0.00311335, 0.041362, 0.151984, 0.00126396, 0.0758589, 0.0197912, 4.52114e-05, 0.000519429, 0.0239566, 0.00271798, 0.139871, 9.3141, 14.1499, 0.0302186, 0.0536073, 0.317666, 0.000837044, 0.00362566, 0.0869882, 0.0420899, 1.02261, 9.4128, 0.24637, 0.0370368, 0.0158097, 0.00407882, 0.0326829, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.00373425, 0.328838, 0.430422, 

0.0002649, 0.000884617, 0.422371, 0.0499298, 0.301722, 0.0214173, 14.5852, 0.00126396, 0.0345343, 0.295244, 0.000264843, 0.00333969, 1.3993, 0.00392091, 0.151984, 0.0758589, 0.0197912, 0.00271798, 0.317666, 0.0420899, 4.52114e-05, 3.41065e-05, 0.0239566, 0.139871, 9.3141, 0.00491955, 0.0536073, 0.00311335, 0.0133072, 0.0370368, 0.000837044, 0.00349791, 0.0869882, 0.0200311, 9.4128, 0.24637, 0.00407882, 0.041362, 0.000564896, 0.0158097, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.00373425, 0.00362566, 0.328838, 0.430422, 

0.0002649, 1.2333e-07, 0.422371, 0.0499298, 0.301722, 0.0214173, 0.00126396, 0.0239566, 0.0869882, 0.0758589, 0.000264843, 0.00333969, 0.00392091, 0.151984, 0.317666, 0.0420899, 2.24128, 0.139871, 0.0133072, 0.0370368, 4.0765e-05, 3.41065e-05, 9.3141, 0.00491955, 0.0536073, 0.00311335, 20.0499, 0.00271798, 0.0345343, 0.0158097, 0.000837044, 0.00349791, 0.0200311, 0.24637, 0.00407882, 0.041362, 15.1263, 0.000564896, 0.0197912, 0.295244, 0.0325629, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.00373425, 0.00362566, 0.328838, 0.430422, 

0.000113234, 1.2333e-07, 0.422371, 0.301722, 0.00126396, 0.0869882, 0.0758589, 0.0197912, 0.151984, 0.041362, 0.000264843, 0.00333969, 0.00392091, 0.139871, 0.0370368, 1.94873, 12.8216, 0.000564896, 0.0536073, 0.0420899, 4.0765e-05, 3.41065e-05, 9.3141, 0.00491955, 0.0345343, 0.0158097, 0.000995525, 4.42416e-05, 0.0133072, 0.00311335, 0.000837044, 0.00105478, 0.0200311, 0.24637, 0.00407882, 20.2511, 1.21527, 0.0499298, 0.00271798, 0.0214173, 0.0205281, 0.0212012, 0.00508559, 0.0147341, 0.0047502, 0.00373425, 0.00362566, 0.00349791, 0.295244, 0.317666, 

0.000113234, 1.2333e-07, 0.422371, 0.301722, 0.0758589, 20.088, 0.0188676, 0.000564896, 0.0869882, 0.0133072, 0.000264843, 0.00333969, 0.0370368, 12.8216, 0.0536073, 0.0420899, 17.538, 0.00392091, 0.0197912, 0.00126396, 3.23298e-05, 2.62427e-05, 9.3141, 0.0345343, 0.0158097, 0.000995525, 4.42416e-05, 0.00491955, 0.041362, 0.139871, 0.000304122, 0.00105478, 0.000609822, 0.24637, 0.00407882, 0.0214173, 10.4429, 0.0499298, 0.00271798, 0.00311335, 0.0205281, 0.00508559, 0.0147341, 0.0047502, 0.00373425, 0.00362566, 0.00349791, 0.000837044, 0.151984, 0.295244, 

0.000113234, 1.2333e-07, 0.301722, 0.0188676, 0.000564896, 0.0133072, 0.418766, 0.0214173, 0.139871, 4.42416e-05, 0.000264843, 5.51601e-06, 0.0420899, 17.538, 0.00392091, 0.00126396, 22.2112, 0.0758589, 0.00130536, 0.0345343, 3.23298e-05, 2.62427e-05, 0.0158097, 0.000995525, 0.00491955, 0.041362, 20.1572, 0.00407882, 0.0370368, 0.0869882, 0.000304122, 0.00105478, 0.000609822, 0.00173516, 10.4429, 0.00271798, 0.00311335, 0.0499298, 0.0197912, 0.0536073, 0.00508559, 0.0047502, 0.00373425, 0.00362566, 0.00349791, 0.000837044, 0.00333969, 0.00144422, 0.151984, 0.178844, 

9.69447e-05, 1.2333e-07, 0.0188676, 0.000564896, 0.418766, 0.139871, 10.9598, 0.0370368, 0.000995525, 0.00311335, 0.000264843, 5.51601e-06, 17.538, 0.00392091, 0.000527493, 0.0758589, 0.00130536, 0.0133072, 0.0345343, 0.0197912, 6.45066e-06, 2.62427e-05, 0.00491955, 2.48597, 0.00407882, 0.0115644, 16.8214, 0.0214173, 0.00271798, 0.000192758, 0.000304122, 3.62443e-05, 0.00173516, 0.0499298, 0.0536073, 20.2178, 0.000659356, 4.42416e-05, 0.0158097, 0.000609822, 0.0047502, 0.00373425, 0.00362566, 0.00349791, 0.000837044, 0.00333969, 0.00144422, 0.00105478, 0.041362, 0.0420899, 

9.69447e-05, 1.2333e-07, 0.418766, 0.139871, 0.000995525, 0.000283141, 28.8431, 4.42416e-05, 0.00311335, 0.00130536, 6.96728e-05, 5.51601e-06, 17.538, 0.000527493, 0.0758589, 0.0345343, 19.0495, 0.00100323, 0.00491955, 0.00173516, 6.45066e-06, 2.62427e-05, 0.0214173, 0.00271798, 0.000192758, 22.1227, 7.74144, 0.00392091, 0.0115644, 0.000564896, 1.4036e-05, 3.62443e-05, 0.0536073, 18.0533, 0.000659356, 0.000609822, 20.2362, 4.57393e-05, 0.000399738, 0.00407882, 0.00349791, 0.000837044, 0.00333969, 0.00144422, 0.00105478, 0.000264843, 0.000817746, 0.000206617, 0.0133072, 0.0188676, 

9.69447e-05, 1.2333e-07, 0.000995525, 0.999353, 0.00311335, 0.00130536, 5.68269, 0.0115644, 0.0188676, 4.42416e-05, 2.9445e-05, 5.51601e-06, 12.6555, 0.000527493, 0.0345343, 0.00491955, 0.00173516, 0.000399738, 0.000564896, 0.0214173, 6.45066e-06, 2.62427e-05, 0.000192758, 22.1227, 7.74144, 0.00392091, 0.0071484, 0.0536073, 0.000283141, 0.00407882, 1.4036e-05, 3.62443e-05, 18.0533, 0.000659356, 0.000609822, 4.57393e-05, 19.5724, 0.00271798, 0.0133072, 0.00100323, 0.00349791, 0.000837044, 0.00333969, 0.00144422, 0.00105478, 0.000264843, 0.000817746, 0.000206617, 0.0758589, 0.139871, 

2.18905e-05, 1.2333e-07, 0.000995525, 0.999353, 0.00130536, 0.0115644, 17.5889, 0.00173516, 0.0133072, 0.00311335, 2.9445e-05, 5.51601e-06, 12.6555, 0.000527493, 0.000399738, 0.0214173, 1.10948, 0.000564896, 0.0345343, 0.00491955, 6.45066e-06, 2.62427e-05, 0.000192758, 0.00392091, 0.0071484, 0.00407882, 16.6235, 0.000659356, 0.000283141, 4.57393e-05, 1.4036e-05, 4.83729e-06, 19.5724, 0.00271798, 0.00100323, 8.23227, 9.41148, 0.000609822, 4.42416e-05, 0.0188676, 0.00349791, 0.000837044, 0.00333969, 0.00144422, 0.00105478, 0.000264843, 0.000817746, 0.000206617, 0.0536073, 0.0758589, 

2.51521e-06, 1.2333e-07, 0.000995525, 0.999353, 0.00173516, 0.00311335, 2.34282, 0.000659356, 0.0536073, 4.57393e-05, 2.9445e-05, 5.51601e-06, 0.000527493, 0.000399738, 1.10948, 0.000564896, 0.00491955, 4.42416e-05, 0.0758589, 0.00407882, 6.45066e-06, 2.62427e-05, 0.000192758, 0.00392091, 0.0071484, 16.6235, 0.000283141, 0.00130536, 0.0214173, 0.0345343, 1.4036e-05, 4.83729e-06, 0.00100323, 9.41148, 0.000609822, 0.0188676, 22.0719, 0.00271798, 0.0133072, 0.0115644, 0.00349791, 0.000837044, 0.00333969, 0.00144422, 0.00105478, 0.000264843, 0.000817746, 0.000206617, 4.43077, 7.7497, 

2.51521e-06, 1.2333e-07, 0.999353, 0.000659356, 4.57393e-05, 4.19834, 19.8479, 0.00100323, 0.00173516, 0.00130536, 8.70087e-06, 5.51601e-06, 0.000527493, 1.10948, 4.42416e-05, 0.0758589, 0.000250119, 0.000399738, 0.00311335, 0.000564896, 6.45066e-06, 2.62427e-05, 0.000192758, 0.0071484, 16.6235, 0.0214173, 3.23534e-05, 0.00392091, 0.00271798, 0.0115644, 1.4036e-05, 4.83729e-06, 0.000609822, 0.0188676, 22.0719, 0.0133072, 10.9258, 0.00491955, 0.000283141, 0.000995525, 0.000837044, 0.00333969, 0.00144422, 0.00105478, 0.000264843, 0.000817746, 0.000206617, 3.19895e-05, 0.0345343, 0.0536073, 

2.51521e-06, 1.2333e-07, 0.999353, 4.19834, 0.00173516, 0.00130536, 35.8802, 0.000659356, 0.00271798, 4.57393e-05, 8.70087e-06, 5.51601e-06, 4.42416e-05, 0.0758589, 0.00311335, 0.000564896, 38.2202, 0.000527493, 0.000399738, 0.000609822, 6.45066e-06, 1.43622e-06, 0.000192758, 0.0071484, 0.00392091, 4.33354e-07, 1.16011, 0.000283141, 0.0115644, 3.23534e-05, 1.4036e-05, 4.83729e-06, 0.0133072, 0.00491955, 0.000995525, 20.444, 19.7721, 0.000250119, 0.0188676, 0.00100323, 0.000837044, 0.00144422, 0.00105478, 0.000264843, 0.000817746, 0.000206617, 3.19895e-05, 2.62427e-05, 0.0214173, 0.0345343, 

