0.00284632, 0.0482783, 0.740849, 0.0735501, 0.197141, 2.22755, 1.23563, 0.0912109, 0.022782, 0.0534827, 0.243946, 0.0619373, 0.859923, 0.281239, 0.0172348, 0.261214, 0.425544, 0.274701, 0.347377, 0.215383, 0.245942, 0.0887864, 0.448708, 2.15501, 0.0888287, 0.0511594, 0.551674, 0.313442, 0.0483774, 0.231132, 0.029495, 0.0108881, 0.111426, 1.16824, 0.382311, 0.423231, 0.960997, 0.436802, 0.124481, 0.000800964, 0.591313, 0.139266, 0.0374275, 0.47111, 0.322464, 0.374523, 0.277765, 0.436992, 0.565485, 0.607955, 

0.00284632, 0.0374275, 0.740849, 0.0735501, 0.0912109, 0.0534827, 1.4182, 0.197141, 0.308714, 0.274701, 0.113681, 0.0619373, 0.120917, 0.0172348, 0.425544, 0.347377, 2.21663, 0.229435, 0.111426, 0.0483774, 0.0887864, 0.029447, 0.525336, 0.0888287, 0.551674, 0.313442, 0.231132, 0.022782, 0.285899, 0.215383, 0.029495, 0.0108881, 0.423231, 0.436802, 0.124481, 0.000800964, 0.688479, 0.382311, 0.0511594, 0.261214, 0.139266, 0.0482783, 0.322464, 0.374523, 0.277765, 0.243946, 0.37325, 0.245942, 0.448708, 0.565485, 

0.00284632, 0.0374275, 0.0735501, 0.0912109, 0.210385, 0.274701, 1.15537, 0.000800964, 0.124481, 0.0888287, 0.113681, 0.0619373, 0.120917, 0.347377, 1.6161, 0.606238, 1.34816, 0.229435, 0.197141, 0.111426, 0.0482783, 0.029447, 0.525336, 0.551674, 0.313442, 0.223996, 0.285899, 0.0534827, 0.022782, 3.68504e-05, 0.029495, 0.0108881, 0.423231, 0.688479, 0.382311, 0.0511594, 1.92152, 0.0483774, 0.215383, 0.0172348, 0.139266, 0.0887864, 0.322464, 0.277765, 0.243946, 0.245942, 0.328121, 0.318214, 0.261214, 0.425544, 

0.00284632, 0.0374275, 0.0912109, 0.210385, 0.124481, 0.0888287, 1.83479, 0.197141, 0.0534827, 0.253464, 0.0619373, 0.0591364, 0.120917, 0.347377, 0.606238, 1.34816, 0.111426, 0.274701, 0.423231, 0.000800964, 0.0425587, 0.029447, 0.551674, 0.0190411, 2.9537e-05, 3.68504e-05, 0.509238, 0.229435, 0.180611, 0.0735501, 0.029495, 0.0108881, 0.0511594, 1.92152, 0.0483774, 0.215383, 0.0172348, 0.393051, 0.382311, 0.261214, 0.139266, 0.0887864, 0.322464, 0.277765, 0.243946, 0.245942, 0.318214, 0.113681, 0.425544, 0.525336, 

0.00284632, 0.0374275, 0.0912109, 1.83479, 0.197141, 0.0534827, 0.253464, 0.0483774, 0.393051, 0.229435, 0.0619373, 0.0591364, 0.0656488, 0.111426, 0.263562, 0.000800964, 1.00468, 0.0888287, 0.210385, 0.120917, 0.0184132, 0.00995673, 0.0190411, 0.509238, 0.180611, 0.0735501, 1.70094, 0.274701, 3.68504e-05, 0.0172348, 0.029495, 0.0108881, 0.0511594, 0.215383, 0.382311, 0.483794, 1.60183, 0.124481, 2.9537e-05, 0.261214, 0.139266, 0.0887864, 0.277765, 0.243946, 0.245942, 0.318214, 0.113681, 0.0422006, 0.425544, 0.525336, 

0.00284632, 0.0374275, 0.0912109, 1.74338, 0.0534827, 0.253464, 0.393051, 0.0190411, 0.0483774, 0.0888287, 0.0619373, 0.0591364, 0.0656488, 0.263562, 0.207133, 0.205661, 1.94181, 0.111426, 0.120917, 0.132088, 0.0184132, 0.00995673, 0.180611, 0.0735501, 1.70094, 0.0172348, 2.14833, 0.197141, 0.107837, 0.0511594, 0.029495, 0.0108881, 0.215383, 0.483794, 2.9537e-05, 0.261214, 1.72129, 0.000800964, 0.0494767, 3.68504e-05, 0.139266, 0.0887864, 0.277765, 0.243946, 0.245942, 0.113681, 0.0422006, 0.179632, 0.229435, 0.274701, 

0.00284632, 0.0374275, 0.0912109, 1.74338, 0.0534827, 1.48168, 2.37, 0.107837, 0.0888287, 0.0735501, 0.0397099, 0.0422006, 0.0656488, 0.263562, 0.207133, 0.0358089, 0.176048, 0.0190411, 0.020405, 3.68504e-05, 0.0184132, 0.00995673, 0.180611, 0.0172348, 2.14833, 0.0511594, 0.157275, 0.111426, 0.120917, 0.197141, 0.029495, 0.0108881, 0.215383, 2.9537e-05, 0.0494767, 0.248561, 0.770585, 0.000800964, 0.205661, 0.0963343, 0.139266, 0.0887864, 0.277765, 0.243946, 0.245942, 0.113681, 0.0591364, 0.179632, 0.226907, 0.229435, 

0.00284632, 0.0374275, 1.22309, 0.107837, 0.0888287, 1.91278, 1.16076, 0.0819907, 0.0656488, 0.0122984, 0.0397099, 0.0422006, 0.263562, 0.176048, 0.020405, 0.716155, 0.859819, 3.68504e-05, 0.0735501, 0.0358089, 0.0184132, 0.00995673, 0.0511594, 0.157275, 0.111426, 0.197141, 1.11825, 0.0494767, 0.0534827, 0.000800964, 0.029495, 0.0108881, 0.215383, 2.9537e-05, 0.205661, 0.0963343, 1.17524, 0.0912109, 0.106771, 0.0172348, 0.111786, 0.0887864, 0.277765, 0.243946, 0.245942, 0.113681, 0.0591364, 0.179632, 0.120917, 0.186861, 

0.00284632, 0.00605469, 1.17142, 0.107837, 1.91278, 0.0819907, 1.14437, 0.157275, 0.0494767, 0.0358089, 0.0397099, 0.0422006, 0.176048, 0.020405, 0.716155, 0.859819, 0.0735501, 0.0656488, 0.0963343, 0.0534827, 0.0105171, 0.00987822, 0.0511594, 0.111426, 0.197141, 0.000800964, 0.595272, 3.68504e-05, 0.0888287, 0.0122984, 0.0101556, 0.0108881, 0.215383, 2.9537e-05, 0.205661, 0.0912109, 1.14646, 0.0172348, 0.106771, 0.120917, 0.111786, 0.0887864, 0.243946, 0.113681, 0.0591364, 0.179632, 0.0806416, 0.0374275, 0.186861, 0.195979, 

0.00284632, 0.00605469, 0.107837, 1.14437, 0.0494767, 0.0358089, 0.447632, 0.0172348, 0.0912109, 2.9537e-05, 0.0110875, 0.0422006, 0.020405, 0.714563, 0.0963343, 1.61656, 2.25373, 0.0888287, 0.120917, 0.0819907, 0.0105171, 0.00987822, 0.0511594, 0.111426, 0.197141, 3.68504e-05, 1.64424, 0.0211511, 0.0122984, 0.000800964, 0.0101556, 0.0108881, 0.205661, 1.14646, 0.106771, 1.95083, 1.9945, 0.0735501, 0.0656488, 0.0534827, 0.111786, 0.0887864, 0.113681, 0.0591364, 0.179632, 0.0806416, 0.0374275, 0.0397099, 0.157275, 0.176048, 

0.00284632, 0.00516169, 0.107837, 1.14437, 0.0172348, 1.59909, 1.96665, 0.0494767, 0.0294849, 0.0211511, 0.0110875, 0.0422006, 0.0963343, 1.61656, 0.0888287, 0.0819907, 1.68165, 0.0912109, 0.020405, 0.000800964, 0.0105171, 0.00987822, 0.0511594, 0.197141, 3.68504e-05, 1.99468, 0.176212, 0.0358089, 0.0122984, 0.120917, 0.0101556, 0.0108881, 0.205661, 1.51091, 1.9945, 0.0735501, 0.0656488, 0.106771, 2.9537e-05, 0.0534827, 0.111786, 0.0887864, 0.113681, 0.0591364, 0.179632, 0.0806416, 0.0374275, 0.0397099, 0.157275, 0.176048, 

0.00284632, 0.00516169, 0.107837, 0.0172348, 0.0494767, 0.010065, 1.44428, 0.00117845, 3.68504e-05, 0.0122984, 0.0110875, 0.0397099, 0.0963343, 0.777543, 0.0888287, 0.0819907, 0.020405, 0.176048, 0.0358089, 0.157275, 0.0105171, 0.00987822, 0.0511594, 0.00296634, 0.176212, 0.120917, 1.4528, 0.000800964, 2.9537e-05, 0.0211511, 0.0101556, 0.00701067, 0.205661, 0.527109, 0.0735501, 0.0656488, 0.0534827, 0.0912109, 0.0481431, 0.106771, 0.111786, 0.0887864, 0.113681, 0.0591364, 0.0806416, 0.0374275, 0.0422006, 0.0108881, 0.238996, 0.821529, 

0.00284632, 0.00516169, 0.0494767, 0.010065, 0.00117845, 0.0236819, 2.06133, 0.0912109, 0.106771, 0.0819907, 0.0110875, 0.0397099, 0.0963343, 0.777543, 0.0888287, 0.0358089, 0.157275, 0.107837, 3.68504e-05, 0.00296634, 0.0105171, 0.00987822, 0.176212, 0.00999814, 0.000800964, 2.9537e-05, 1.9925, 0.020405, 0.0211511, 0.0511594, 0.0101556, 0.00701067, 0.527109, 0.0735501, 0.0656488, 0.0481431, 1.9559, 0.0122984, 0.0172348, 0.0534827, 0.0887864, 0.0591364, 0.0806416, 0.0374275, 0.0422006, 0.0108881, 0.0561396, 0.0367961, 0.176048, 0.205661, 

0.00284632, 0.00516169, 0.0494767, 0.010065, 0.0912109, 0.106771, 2.16956, 0.0534827, 0.0511594, 0.0122984, 0.0108881, 0.0303751, 0.777543, 0.0358089, 0.157275, 0.00296634, 0.177801, 3.68504e-05, 0.0211511, 0.0819907, 0.0105171, 0.00987822, 0.176212, 0.00999814, 2.9537e-05, 1.8786, 1.30494, 0.020405, 0.0236819, 0.0888287, 0.0101556, 0.00701067, 0.527109, 0.0656488, 0.0481431, 0.0172348, 0.0511576, 0.0735501, 0.000800964, 0.00117845, 0.0591364, 0.0806416, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0963343, 0.0967936, 

0.00284632, 0.00516169, 0.0912109, 1.3841, 0.0534827, 0.0122984, 0.833464, 0.0963343, 0.00296634, 0.0494767, 0.0108881, 0.026577, 0.157275, 3.68504e-05, 0.0211511, 0.0181825, 0.209967, 0.0106275, 0.0172348, 0.0163032, 0.0105171, 0.00987822, 0.176212, 0.00999814, 2.9537e-05, 0.020405, 0.0888287, 0.0511594, 0.0967936, 0.0236819, 0.0101556, 0.00692749, 0.527109, 0.0238957, 0.0735501, 0.000800964, 0.00117845, 0.0467591, 0.0358089, 0.010065, 0.0591364, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.106771, 0.119176, 

0.00284632, 0.00516169, 0.0534827, 0.833464, 0.0963343, 0.00296634, 1.30606, 0.020405, 0.0511594, 0.010065, 0.0108881, 0.026577, 3.68504e-05, 0.0211511, 0.0181825, 0.0106275, 0.0163032, 0.0494767, 0.0467591, 0.0238957, 0.0105171, 0.00987822, 0.176212, 2.9537e-05, 0.0236819, 1.9889, 2.03552, 0.0888287, 0.0122984, 0.0172348, 0.0101556, 0.00692749, 0.527109, 0.0735501, 0.000800964, 1.14823, 0.250846, 0.0358089, 0.00999814, 0.00117845, 0.0591364, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.0912109, 0.0967936, 

0.00284632, 0.00516169, 0.0963343, 0.00296634, 0.374625, 0.010065, 1.41668, 0.0238957, 0.0511594, 0.020405, 0.0108881, 0.026577, 0.0181825, 0.0163032, 0.0494767, 0.0773812, 1.95028, 0.00999814, 0.0467591, 0.0735501, 0.0105171, 0.00987822, 0.0236819, 1.9889, 2.03552, 0.0122984, 0.116818, 0.0172348, 0.0534827, 0.0211511, 0.0101556, 0.00692749, 0.000800964, 0.250846, 0.0358089, 0.00117845, 0.370736, 0.0106275, 3.68504e-05, 2.9537e-05, 0.0591364, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.0888287, 0.0912109, 

0.00284632, 0.00123905, 0.010065, 1.41668, 0.0238957, 2.00943, 1.58516, 0.0467591, 0.020405, 0.0773812, 0.0108881, 0.0184716, 0.0181825, 0.0163032, 1.95028, 1.20727, 0.49794, 0.00296634, 0.0106275, 0.0494767, 0.0100057, 0.00987822, 2.03552, 0.0172348, 0.0534827, 0.0211511, 1.49161, 0.00117845, 0.0511594, 0.0122984, 0.0101556, 0.00692749, 0.000800964, 0.0358089, 3.68504e-05, 2.9537e-05, 2.42385, 0.00999814, 0.0735501, 0.0236819, 0.0591364, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.0888287, 0.0912109, 

0.00284632, 0.00123905, 0.0276796, 1.58516, 0.0467591, 2.07208, 1.79788, 0.0238957, 0.000800964, 0.0172348, 0.0108881, 0.0184716, 1.20727, 0.00296634, 0.0106275, 0.0494767, 2.62313, 0.0511594, 0.0122984, 0.0534827, 0.0100057, 0.00987822, 0.168489, 0.0211511, 1.49161, 0.00117845, 0.234072, 0.0236819, 0.020405, 3.68504e-05, 0.0101556, 0.00692749, 0.0358089, 2.9537e-05, 0.00999814, 1.99943, 1.97157, 0.0181825, 0.0163032, 0.010065, 0.0591364, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.0735501, 0.0773812, 

0.00284632, 0.00123905, 0.0276796, 1.58516, 0.2545, 0.0238957, 0.000800964, 0.00117845, 0.0735501, 0.0534827, 0.0108881, 0.0184716, 1.20727, 0.00296634, 0.0494767, 1.50093, 0.0511594, 0.0467591, 0.010065, 0.0236819, 0.0100057, 0.00987822, 0.168489, 0.0211511, 0.020405, 3.68504e-05, 1.92354, 0.0122984, 0.0172348, 0.0181825, 0.0101556, 0.00692749, 0.0358089, 2.9537e-05, 0.00999814, 2.2087, 2.0024, 0.0773812, 0.0106275, 0.0163032, 0.0591364, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.0901343, 0.234072, 

0.00284632, 0.00123905, 0.0276796, 1.58516, 0.00117845, 0.0534827, 2.10317, 0.0106275, 0.0773812, 0.0467591, 0.0108881, 0.0121257, 1.20727, 0.00296634, 0.0511594, 0.0236819, 0.898932, 0.000800964, 0.0238957, 0.0494767, 0.0100057, 0.00987822, 0.0118426, 0.020405, 3.68504e-05, 0.0172348, 0.0181825, 0.010065, 0.0901343, 0.0735501, 0.0101556, 0.00692749, 0.0358089, 0.00999814, 2.0024, 0.0163032, 0.316743, 2.9537e-05, 0.168489, 0.0122984, 0.0374275, 0.0422006, 0.0110875, 0.0561396, 0.0367961, 0.0397099, 0.0303751, 0.0184716, 0.178866, 0.234072, 

0.00284632, 0.00123905, 0.0276796, 1.93016, 0.0106275, 0.0773812, 0.0467591, 0.00296634, 0.0163861, 0.0122984, 0.0108881, 0.00605554, 0.0275166, 0.0236819, 0.000800964, 0.0238957, 0.0494767, 0.0172348, 3.68504e-05, 0.0901343, 0.0100057, 0.00987822, 0.020405, 0.0181825, 0.010065, 0.0735501, 2.15489, 0.0163032, 0.0358089, 0.0118426, 0.0101556, 0.00692749, 0.00999814, 2.9537e-05, 0.168489, 0.605452, 1.41615, 0.0534827, 0.178866, 0.00117845, 0.0374275, 0.0110875, 0.0367961, 0.0397099, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.234072, 0.316743, 

0.00284632, 0.00123905, 0.0106533, 0.91919, 0.0106275, 0.0773812, 0.0122984, 0.00296634, 2.9537e-05, 0.0238957, 0.00605554, 0.00191891, 0.000800964, 0.0172348, 3.68504e-05, 0.0456733, 2.82267, 0.0236819, 0.020405, 0.000855141, 0.0100057, 0.00987822, 0.0181825, 0.010065, 2.15489, 0.0358089, 0.0118426, 0.0467591, 0.0163861, 0.00117845, 0.0101556, 0.00692749, 0.00999814, 0.168489, 0.605452, 0.821523, 0.178866, 0.0203993, 0.0163032, 0.0120511, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0494767, 0.0534827, 

0.00284632, 0.000484827, 0.0106275, 0.0773812, 0.00296634, 0.0238957, 1.52232, 0.000855141, 0.00999814, 0.0120511, 0.00130678, 0.00191891, 0.000800964, 0.0172348, 3.68504e-05, 0.0456733, 0.11577, 0.0358089, 0.0163861, 0.0236819, 0.0100057, 0.00987822, 0.010065, 2.15489, 0.000249891, 1.80446, 0.393907, 0.0122984, 0.00117845, 0.0181825, 0.0101556, 0.00692749, 0.605452, 0.178866, 0.00988611, 0.0163032, 0.90177, 0.00357267, 2.9537e-05, 0.020405, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0467591, 0.0494767, 

0.00274872, 0.000484827, 0.0106275, 0.000855141, 0.00999814, 0.0120511, 2.01487, 0.010065, 0.0236819, 0.0238957, 0.00130678, 0.00191891, 0.0172348, 3.68504e-05, 0.0456733, 0.0358089, 0.800109, 2.9537e-05, 0.000800964, 0.0163861, 0.0100057, 0.00987822, 0.000249891, 1.27092, 0.393907, 0.00117845, 2.37064, 0.020405, 0.0467591, 0.0494767, 0.0101556, 0.00692749, 0.605452, 0.00988611, 0.0163032, 0.00357267, 0.706844, 0.0181825, 0.0122984, 0.00296634, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0773812, 0.102195, 

0.00274872, 0.000484827, 0.00999814, 0.0120511, 0.010065, 1.29343, 0.104322, 0.0163861, 0.0236819, 0.0238957, 0.00130678, 0.00191891, 3.68504e-05, 0.0358089, 0.800109, 2.9537e-05, 0.32486, 0.00296634, 0.00117845, 0.0172348, 0.0100057, 0.00987822, 1.27092, 0.393907, 2.19993, 0.020405, 0.717106, 0.000855141, 0.000249891, 0.000800964, 0.0101556, 0.00654414, 0.00664294, 0.0163032, 0.00357267, 0.0122984, 1.25591, 0.0181825, 0.0106275, 0.00988611, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0456733, 0.0467591, 

0.00274872, 0.000484827, 0.00999814, 0.0120511, 0.010065, 0.0163861, 0.674455, 0.00988611, 0.0456733, 0.00117845, 0.00130678, 0.00191891, 0.0358089, 0.800109, 2.9537e-05, 0.0172348, 1.91886, 0.000800964, 0.0122984, 0.00357267, 0.0100057, 0.00987822, 2.19993, 0.020405, 0.000249891, 1.17855, 2.06389, 3.68504e-05, 0.0236819, 0.00296634, 0.0101556, 0.00654414, 0.00664294, 0.0163032, 0.0181825, 0.0106275, 2.24125, 0.000855141, 0.0238957, 0.0129146, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0467591, 0.104322, 

0.00274872, 0.000484827, 0.674455, 0.00988611, 0.00117845, 0.181884, 1.74933, 0.0163861, 0.0106275, 0.010065, 0.00130678, 0.00191891, 0.0172348, 1.91886, 0.0122984, 1.9985, 2.68381, 0.0358089, 2.9537e-05, 0.000800964, 0.0100057, 0.00987822, 0.0722826, 0.020405, 0.000249891, 2.06389, 0.00296634, 0.00999814, 0.0120511, 0.00357267, 0.0101556, 0.00654414, 0.00664294, 0.0163032, 0.0181825, 0.0238957, 0.0129146, 0.0236819, 0.000855141, 3.68504e-05, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0456733, 0.0467591, 

0.00274872, 0.000484827, 1.70162, 0.0106275, 0.010065, 1.7633, 1.97376, 0.000855141, 0.0120511, 0.00988611, 0.00130678, 0.00191891, 1.91886, 0.0122984, 1.9985, 0.0358089, 0.373995, 0.00117845, 0.000800964, 0.00357267, 0.0100057, 0.00987822, 0.0722826, 0.020405, 0.000249891, 1.92744, 0.187914, 0.0163861, 0.00999814, 0.0163032, 0.0101556, 0.00654414, 0.00664294, 0.0181825, 0.0236819, 3.68504e-05, 1.41464, 0.00296634, 0.0129146, 2.9537e-05, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0172348, 0.0238957, 

0.000735691, 0.000484827, 0.0106275, 0.674738, 0.0120511, 0.00988611, 0.0106298, 0.010065, 0.0163861, 0.0238957, 0.00130678, 0.00191891, 0.0122984, 0.373995, 0.00357267, 0.0780008, 1.65971, 0.00117845, 0.0236819, 0.000800964, 0.0100057, 0.00987822, 0.0722826, 0.000249891, 0.00999814, 0.0163032, 1.63974, 0.0115657, 0.000855141, 0.187914, 0.0101556, 0.00654414, 0.00664294, 0.0181825, 0.00296634, 0.0129146, 2.9537e-05, 3.68504e-05, 0.0358089, 0.0172348, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.298652, 0.314398, 

0.000735691, 0.000484827, 0.0120511, 0.010065, 0.0163861, 0.0238957, 1.94585, 0.0115657, 0.000855141, 0.0129146, 0.00109962, 0.00191891, 0.0122984, 1.65971, 0.00117845, 0.0236819, 0.000800964, 0.0106298, 0.0106275, 0.00664294, 0.0100057, 0.00987822, 0.0722826, 0.000249891, 0.00999814, 0.0163032, 1.7593, 0.00357267, 2.9537e-05, 0.0780008, 0.0101556, 0.00654414, 0.0181825, 3.68504e-05, 0.0358089, 0.0172348, 1.31863, 0.00988611, 0.0522038, 0.00296634, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.298652, 0.314398, 

0.000735691, 0.000484827, 0.0163861, 0.0238957, 0.000855141, 0.170676, 0.0622504, 0.010065, 0.0106275, 0.00664294, 0.00109962, 0.000183074, 0.00117845, 0.000800964, 0.0106298, 2.00004, 1.98892, 0.0120511, 0.000249891, 0.0181825, 0.0100057, 0.00987822, 0.0722826, 0.0163032, 0.00357267, 0.0780008, 0.472378, 0.0122984, 3.68504e-05, 0.0129146, 0.0101556, 0.00654414, 0.0358089, 0.0172348, 0.00988611, 0.00296634, 1.41429, 0.00999814, 0.0115657, 2.9537e-05, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0236819, 0.0522038, 

0.000735691, 0.000484827, 0.0238957, 0.0622504, 0.010065, 0.0106275, 0.858297, 0.00357267, 3.68504e-05, 0.000855141, 0.00109962, 0.000183074, 0.0106298, 0.0120511, 0.000249891, 0.0181825, 0.0156419, 0.000800964, 0.0163032, 0.00664294, 0.00987971, 0.00987822, 0.0722826, 0.472378, 0.0122984, 0.0129146, 1.15796, 0.0236819, 0.00117845, 0.0172348, 0.0100553, 0.00654414, 0.00988611, 0.00296634, 0.00999814, 2.9537e-05, 1.8758, 0.0115657, 0.0358089, 0.0163861, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0522038, 0.0780008, 

0.000735691, 0.000484827, 0.0238957, 0.010065, 0.0106275, 3.68504e-05, 0.000855141, 0.000800964, 0.000249891, 0.0358089, 0.00109962, 0.000183074, 0.0181825, 0.0156419, 0.00664294, 0.263289, 0.487695, 0.0102306, 2.9537e-05, 0.0172348, 0.00987971, 0.00987822, 0.472378, 0.0122984, 0.0129146, 0.0236819, 1.451, 0.0163032, 0.00988611, 0.00117845, 0.0100553, 0.00654414, 0.00296634, 0.00999814, 0.0115657, 0.0163861, 0.495519, 0.0120511, 0.0106298, 0.00357267, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0522038, 0.0622504, 

0.000735691, 0.000484827, 0.010065, 0.0106275, 0.000855141, 0.000249891, 0.0358089, 3.68504e-05, 0.00664294, 0.0156419, 0.00109962, 0.000183074, 0.0181825, 2.9537e-05, 0.0172348, 0.370829, 0.125138, 0.0120511, 0.0238957, 0.0163032, 0.00987971, 0.00987822, 0.472378, 0.0122984, 0.0236819, 0.00988611, 1.4883, 0.0102306, 0.0129146, 0.0163861, 0.00998597, 0.000812386, 0.00296634, 0.00999814, 0.382973, 0.0106298, 0.00357267, 0.0115657, 0.000800964, 0.00117845, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.0522038, 0.0622504, 

0.000735691, 0.000484827, 0.010065, 0.0106275, 0.000855141, 0.00664294, 0.0156419, 3.68504e-05, 0.0236819, 0.0622504, 0.00109962, 0.000183074, 0.0181825, 2.9537e-05, 0.0238957, 0.0163032, 1.44205, 0.0129146, 0.0358089, 0.000800964, 0.00987971, 0.00987822, 0.0122984, 0.00988611, 0.0102306, 0.0163861, 1.74103, 0.0172348, 0.00296634, 0.00117845, 0.00998597, 0.000812386, 0.00999814, 0.0106298, 0.00357267, 0.0115657, 1.84838, 0.0522038, 0.0120511, 0.000249891, 0.0110875, 0.0367961, 0.0303751, 0.0184716, 0.0110737, 0.0121257, 0.0108881, 0.0125529, 0.125138, 0.24724, 

