0.0156342, 0.0213071, 0.0728843, 0.0102876, 0.0689023, 1.49926, 0.593699, 0.147045, 0.149964, 0.0168876, 0.0822612, 0.0733291, 0.158554, 0.153533, 0.246679, 0.935881, 1.79732, 0.0272341, 0.0755874, 0.0731108, 0.0284877, 0.106581, 0.134328, 0.530354, 0.160975, 1.72694, 1.65929, 0.20396, 0.158397, 0.0510994, 0.0625211, 0.0518408, 2.03003, 0.102212, 0.204995, 1.98812, 1.99915, 0.0430647, 0.0219857, 0.159425, 0.117814, 0.17204, 0.246787, 0.158073, 0.175944, 0.14688, 0.0785261, 0.115777, 0.205064, 0.205845, 

0.0156342, 0.0213071, 0.0728843, 0.0102876, 0.147045, 0.622611, 2.19458, 0.149964, 0.0689023, 0.205845, 0.0822612, 0.0733291, 0.158554, 0.0272341, 0.0755874, 2.07911, 0.93935, 0.0510994, 0.0409998, 0.20396, 0.0130484, 0.106581, 0.134328, 0.370356, 0.614991, 0.0491671, 0.108928, 0.0731108, 0.205064, 0.153533, 0.0625211, 0.0518408, 0.102212, 0.204995, 1.99915, 0.0430647, 2.00214, 0.0168876, 0.0219857, 0.160975, 0.117814, 0.17204, 0.158073, 0.175944, 0.14688, 0.0785261, 0.115777, 0.15693, 0.246679, 0.593699, 

0.0156342, 0.0213071, 0.0728843, 0.0102876, 0.622611, 2.19458, 0.0689023, 0.0634903, 0.0901788, 0.134328, 0.0785261, 0.0733291, 0.158554, 0.0272341, 0.93935, 0.0409998, 0.839307, 0.0731108, 0.0510994, 0.0985001, 0.0130484, 0.106581, 0.370356, 0.0491671, 0.0285571, 0.205064, 0.153533, 0.20396, 0.205845, 0.147115, 0.0625211, 0.0518408, 0.0484457, 1.68571, 0.0430647, 0.0168876, 0.0219857, 0.0755874, 0.102212, 0.160975, 0.117814, 0.17204, 0.158073, 0.175944, 0.14688, 0.0822612, 0.115777, 0.15693, 0.246679, 0.593699, 

0.0156342, 0.0213071, 0.0728843, 0.622611, 0.0689023, 0.0901788, 1.29684, 0.0102876, 0.128478, 0.0491671, 0.0785261, 0.0733291, 0.0272341, 0.0409998, 0.0731108, 0.0985001, 1.52658, 0.0510994, 0.0755874, 0.158554, 0.0130484, 0.106581, 0.370356, 0.0285571, 0.205064, 0.153533, 0.205845, 0.0219857, 0.0634903, 0.0484457, 0.0625211, 0.0426612, 0.0430647, 0.102212, 0.160975, 1.70293, 2.08907, 0.134328, 0.147115, 0.0168876, 0.117814, 0.17204, 0.158073, 0.175944, 0.14688, 0.0822612, 0.115777, 0.15693, 0.20396, 0.234065, 

0.0156342, 0.0213071, 0.0728843, 0.622611, 0.0689023, 1.29684, 0.0102876, 0.160975, 0.0168876, 0.0491671, 0.0785261, 0.0733291, 0.0272341, 0.0731108, 0.0985001, 0.0510994, 0.911975, 0.0409998, 0.147115, 0.102212, 0.0130484, 0.0862629, 0.0285571, 0.153533, 0.205845, 0.0219857, 0.0634903, 0.0901788, 0.0755874, 0.0484457, 0.0395498, 0.0426612, 0.0430647, 1.70293, 0.134328, 0.249777, 1.17267, 0.0270905, 0.128478, 0.158554, 0.117814, 0.158073, 0.14688, 0.0822612, 0.115777, 0.15693, 0.0903807, 0.0625211, 0.20396, 0.205064, 

0.0156342, 0.0144803, 0.0728843, 0.0102876, 0.160975, 0.0956599, 1.5242, 0.0430647, 0.0272341, 0.0634903, 0.0238397, 0.0733291, 0.0731108, 0.0985001, 0.0510994, 0.147115, 0.00116353, 0.0491671, 0.0755874, 0.102212, 0.0130484, 0.0862629, 0.153533, 0.205845, 0.0219857, 0.0901788, 1.94206, 0.0168876, 0.0689023, 0.0285571, 0.0395498, 0.0426612, 1.70293, 0.134328, 1.17267, 0.0270905, 0.128478, 0.0484457, 0.0409998, 0.158554, 0.117814, 0.14688, 0.0822612, 0.115777, 0.0903807, 0.0785261, 0.0625211, 0.106923, 0.20396, 0.205064, 

0.0156342, 0.0144803, 0.160975, 0.0956599, 1.5242, 0.0430647, 0.0634903, 0.0219857, 0.0491671, 0.0731108, 0.0238397, 0.0591811, 0.00116353, 0.0755874, 0.102212, 0.488612, 0.115644, 0.0409998, 0.0728843, 0.0270905, 0.0130484, 0.0862629, 0.205845, 0.0168876, 0.0689023, 1.55071, 2.09529, 0.0102876, 0.0272341, 0.00297347, 0.0395498, 0.0426612, 0.134328, 0.270344, 0.0484457, 1.69578, 0.73978, 0.0901788, 0.0510994, 0.0285571, 0.117814, 0.0822612, 0.115777, 0.0903807, 0.0785261, 0.0625211, 0.106923, 0.0960439, 0.0985001, 0.128478, 

0.0156342, 0.0144803, 0.160975, 0.0634903, 0.0219857, 0.0491671, 0.560047, 0.00297347, 0.0510994, 0.0270905, 0.0238397, 0.0591811, 0.0755874, 0.306592, 0.115644, 0.0409998, 0.0528168, 0.00116353, 0.0484457, 0.0168876, 0.0102404, 0.0708656, 0.205845, 0.0689023, 1.55071, 0.0272341, 1.60624, 0.0956599, 0.0985001, 0.0728843, 0.0395498, 0.0426612, 0.270344, 0.0353652, 0.0901788, 0.0285571, 0.998871, 0.0731108, 0.0430647, 0.0102876, 0.0822612, 0.115777, 0.0903807, 0.0785261, 0.0625211, 0.106923, 0.0960439, 0.0933234, 0.102212, 0.128478, 

0.0153478, 0.0144803, 0.0219857, 0.560047, 0.0510994, 0.0270905, 0.735853, 0.0484457, 0.00116353, 0.0728843, 0.0238397, 0.0310471, 0.169295, 0.0528168, 0.0168876, 1.73361, 0.703883, 0.0755874, 0.00297347, 0.0409998, 0.0102404, 0.0625211, 0.0272341, 0.0956599, 0.0985001, 1.15474, 1.18698, 0.0634903, 0.0285571, 0.0452665, 0.0103659, 0.0426612, 0.270344, 0.0353652, 0.0731108, 0.0102876, 2.0001, 0.0491671, 0.0430647, 0.0689023, 0.0822612, 0.0903807, 0.0785261, 0.0708656, 0.106923, 0.0960439, 0.0396684, 0.0395498, 0.0901788, 0.102212, 

0.0153478, 0.0144803, 0.560047, 0.0510994, 0.0270905, 0.735853, 0.0728843, 0.0484457, 0.0102876, 0.0956599, 0.0238397, 0.0310471, 0.0168876, 0.568925, 0.0755874, 0.00297347, 1.4496, 0.0285571, 0.0219857, 0.0901788, 0.0102404, 0.0396684, 0.0272341, 1.15474, 1.18698, 0.0634903, 2.51572, 0.0409998, 0.0528168, 0.0689023, 0.0103659, 0.0426612, 0.0353652, 0.0731108, 2.0001, 0.0491671, 0.0430647, 0.0452665, 0.00116353, 0.0985001, 0.0822612, 0.0903807, 0.0785261, 0.0708656, 0.106923, 0.0960439, 0.0625211, 0.0395498, 0.102212, 0.169295, 

0.0144803, 0.0143606, 0.0270905, 0.735853, 0.0956599, 1.73619, 0.0134844, 0.0168876, 0.0353652, 0.0728843, 0.0133616, 0.0310471, 0.0755874, 0.00297347, 1.4496, 0.0285571, 1.9586, 0.0634903, 0.0132703, 0.0484457, 0.0102404, 0.0396684, 0.0272341, 1.15474, 1.18698, 0.0409998, 0.0528168, 0.0102876, 0.0219857, 0.0900785, 0.0103659, 0.0426612, 0.0731108, 1.77098, 0.0491671, 0.0430647, 0.0452665, 0.0689023, 0.00116353, 0.0510994, 0.0822612, 0.0903807, 0.0785261, 0.0708656, 0.0960439, 0.0625211, 0.0395498, 0.014999, 0.0901788, 0.0985001, 

0.0144803, 0.0143606, 0.0270905, 0.0956599, 0.0168876, 0.0728843, 0.0634409, 0.0528168, 0.0219857, 0.000791982, 0.0133616, 1.6569e-05, 0.0755874, 0.00297347, 0.988896, 0.0285571, 0.133323, 0.0510994, 0.0634903, 0.0272341, 0.0102404, 0.0310471, 1.18698, 0.0409998, 0.0102876, 0.0900785, 1.23614, 0.0491671, 0.0134844, 0.0132703, 0.0103659, 0.014999, 0.0731108, 0.0452665, 0.00116353, 2.06827, 2.03386, 0.0430647, 0.0484457, 0.0353652, 0.0822612, 0.0785261, 0.0708656, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0689023, 0.0901788, 

0.0144803, 0.0143606, 0.0728843, 0.0528168, 0.000791982, 9.69559e-05, 1.97175, 0.0134844, 0.0484457, 0.0219857, 0.0133616, 1.6569e-05, 0.0755874, 0.00297347, 0.988896, 0.0634903, 0.0272341, 0.0132703, 0.0634409, 0.0285571, 0.00989423, 0.0310471, 1.18698, 0.0900785, 1.17142, 0.0491671, 0.833769, 0.0510994, 0.0430647, 0.0409998, 0.0103659, 0.014999, 0.0452665, 0.00116353, 0.0353652, 0.594276, 2.23003, 0.0270905, 0.0102876, 0.0168876, 0.0822612, 0.0785261, 0.0708656, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0689023, 0.0731108, 

0.0144803, 0.0143606, 0.0528168, 1.61615, 0.0134844, 0.0484457, 0.0176843, 0.0452665, 0.0285571, 0.000791982, 0.0133616, 1.6569e-05, 0.00297347, 0.988896, 0.0132703, 0.0634409, 1.24686, 0.0353652, 0.0272341, 0.0634903, 0.00989423, 0.0310471, 0.0491671, 0.833769, 0.0510994, 0.0430647, 2.71343, 0.0409998, 9.69559e-05, 0.0689023, 0.0103659, 0.0117792, 0.00116353, 0.594276, 0.0270905, 0.0102876, 0.0168876, 0.0141249, 0.0219857, 0.0468187, 0.0708656, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0178972, 0.014999, 0.0728843, 0.0731108, 

0.0144803, 0.0143606, 0.0134844, 0.0452665, 0.000791982, 3.79817, 1.88207, 0.0219857, 0.0491671, 0.0141249, 0.0133616, 1.6569e-05, 0.0132703, 1.24686, 0.0353652, 0.0272341, 0.0634903, 0.0430647, 0.0468187, 0.0176843, 0.00989423, 0.014999, 0.0510994, 0.176899, 0.0409998, 9.69559e-05, 0.324584, 0.0528168, 0.0168876, 0.0484457, 0.0103659, 0.00987106, 0.00116353, 0.0270905, 0.0102876, 0.405245, 0.188632, 0.0634409, 0.00297347, 0.0285571, 0.0708656, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0689023, 0.0728843, 

0.0144803, 0.0143606, 0.0452665, 0.000791982, 0.0219857, 0.0141249, 3.06818, 0.00297347, 0.0272341, 0.0134844, 0.0133616, 1.6569e-05, 0.0132703, 1.24686, 0.0353652, 0.0430647, 0.0468187, 0.0634903, 9.69559e-05, 0.0634409, 0.00989423, 0.014999, 0.0510994, 0.0528168, 0.0484457, 1.57496, 1.01973, 0.0689023, 0.00116353, 0.0491671, 0.0103289, 0.00987106, 0.0270905, 0.0102876, 0.188632, 0.0285571, 0.156316, 0.0176843, 0.0409998, 0.0168876, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0728843, 0.176899, 

0.0138428, 0.0143606, 0.000791982, 0.0219857, 0.0141249, 0.0272341, 0.0134844, 0.0728843, 0.0168876, 0.0353652, 0.0133616, 1.6569e-05, 0.0132703, 0.108996, 0.0634903, 0.0634409, 1.96642, 0.00297347, 0.0484457, 0.0285571, 0.00989423, 0.014999, 0.0510994, 0.0528168, 0.0689023, 0.00116353, 1.96407, 0.0452665, 9.69559e-05, 0.0491671, 0.0103289, 0.00987106, 0.0102876, 0.156316, 0.0176843, 0.0409998, 1.68153, 0.0430647, 0.0468187, 0.0270905, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.176899, 0.188632, 

0.0138428, 0.0143606, 0.0219857, 0.0272341, 0.0168876, 0.0353652, 1.89039, 0.0134844, 0.0270905, 0.0469673, 0.0133616, 1.6569e-05, 0.0132703, 0.00297347, 0.0484457, 0.0285571, 0.78231, 0.0409998, 0.000791982, 0.0452665, 0.00989423, 0.014999, 0.00116353, 0.443812, 0.0491671, 1.46403, 0.529421, 0.0468187, 9.69559e-05, 0.0510994, 0.00987157, 0.00246152, 0.0102876, 0.156316, 0.0176843, 0.0430647, 0.568914, 0.0634409, 0.0137588, 0.0141249, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0634903, 0.0689023, 

0.0138428, 0.0143606, 0.0187254, 0.0272341, 0.0134844, 0.0270905, 0.100252, 0.0491671, 0.0137588, 0.0469673, 0.0133616, 1.6569e-05, 0.0132703, 0.78231, 0.0409998, 0.0452665, 1.87121, 0.0484457, 0.0353652, 0.0141249, 0.00989423, 0.0141467, 0.00116353, 1.46403, 0.0468187, 9.69559e-05, 2.55544, 0.0634903, 0.000791982, 0.0510994, 0.00987157, 0.00246152, 0.0102876, 0.0176843, 0.0430647, 0.0634409, 0.171832, 0.0285571, 0.0168876, 0.00297347, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0689023, 0.113145, 

0.0138428, 0.0143606, 0.0134844, 0.0270905, 0.0137588, 1.3124, 0.764642, 0.0484457, 0.000791982, 0.0132703, 0.000949095, 1.6569e-05, 0.78231, 0.0409998, 0.0452665, 1.87121, 1.72614, 0.0141249, 0.0187254, 0.0469673, 0.00989423, 0.0141467, 1.46403, 0.0468187, 9.69559e-05, 2.55544, 0.0510994, 0.0634409, 0.0168876, 0.0491671, 0.00987157, 0.00246152, 0.0102876, 0.0176843, 0.0430647, 0.0285571, 0.00297347, 0.0272341, 0.0353652, 0.00116353, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0634903, 0.0689023, 

0.0138428, 0.0139717, 0.0137588, 0.745828, 0.0484457, 0.000791982, 1.87553, 0.0272341, 0.0468187, 0.0102876, 0.000949095, 1.6569e-05, 0.78231, 0.50743, 1.72614, 0.0187254, 0.631651, 0.0141249, 0.0134844, 0.0409998, 0.00989423, 0.0141467, 0.876321, 9.69559e-05, 2.55544, 0.0510994, 0.0634409, 0.0270905, 0.0430647, 0.0285571, 0.00987157, 0.00246152, 0.0176843, 0.00297347, 0.0353652, 0.00116353, 1.82193, 0.0132703, 0.0452665, 0.0168876, 0.0625211, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0469673, 0.0491671, 

0.0138428, 0.0139717, 0.745828, 0.826076, 0.00336417, 0.0102876, 0.955421, 0.0187254, 0.0353652, 0.0491671, 0.000949095, 1.6569e-05, 0.631651, 0.0141249, 0.0134844, 0.0409998, 0.42653, 0.0132703, 0.000791982, 0.0469673, 0.00989423, 0.0141467, 9.69559e-05, 0.0270905, 0.0430647, 0.0285571, 1.58042, 0.00116353, 0.0168876, 0.0468187, 0.00987157, 0.00246152, 0.0176843, 0.00297347, 0.697737, 0.0452665, 1.22139, 0.0246781, 0.0137588, 0.0484457, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0621627, 0.0510994, 0.0634409, 

0.0138428, 0.0139717, 0.745828, 0.00336417, 0.0102876, 0.955421, 1.93899, 0.0353652, 0.0430647, 0.0187254, 0.000909089, 1.6569e-05, 0.0141249, 0.0134844, 0.0132703, 0.139047, 2.62844, 0.0468187, 9.69559e-05, 0.00297347, 0.00989423, 0.0141467, 0.0270905, 1.34791, 0.00116353, 0.0168876, 0.216528, 0.000791982, 0.0409998, 0.0491671, 0.00987157, 0.00246152, 0.0176843, 0.0452665, 1.2202, 0.0137588, 0.0484457, 0.0246781, 0.0469673, 0.0285571, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0621627, 0.0510994, 0.0634409, 

0.0138428, 0.00992277, 0.745828, 0.00336417, 0.306356, 0.341227, 0.247907, 0.0430647, 0.00116353, 0.0187254, 0.000111618, 1.6569e-05, 0.0134844, 0.0132703, 0.0468187, 9.69559e-05, 0.112995, 0.0270905, 0.0141249, 0.0353652, 0.00989423, 0.0141467, 0.216528, 0.000791982, 0.0491671, 0.635851, 2.41513, 0.00297347, 0.0452665, 0.0176843, 0.00987157, 0.00246152, 1.2202, 0.0137588, 0.0484457, 0.0246781, 0.0285571, 0.0102876, 0.0168876, 0.0409998, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0621627, 0.0469673, 0.0510994, 

0.0138428, 0.00992277, 0.745828, 0.341227, 0.0187254, 0.185637, 0.861778, 0.00336417, 0.0102876, 0.0285571, 3.55093e-05, 1.6569e-05, 0.0132703, 0.0270905, 0.0141249, 0.0353652, 0.169423, 0.0176843, 0.00116353, 9.69559e-05, 0.00989423, 0.0141467, 0.0491671, 2.41513, 0.00297347, 0.0452665, 0.0485699, 0.000791982, 0.0430647, 0.0484457, 0.00987157, 0.00246152, 0.0137588, 0.0246781, 0.0168876, 0.0409998, 0.026137, 0.0134844, 0.0469673, 0.0468187, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0621627, 0.0510994, 0.112995, 

0.0138428, 0.00992277, 0.341227, 0.0187254, 0.185637, 0.00336417, 0.0285571, 0.0246781, 0.026137, 0.0452665, 3.55093e-05, 1.6569e-05, 0.0270905, 0.0353652, 0.169423, 0.000207664, 1.46026, 0.0176843, 0.00116353, 0.0132703, 0.000351871, 0.0141467, 0.869995, 0.0485699, 0.000791982, 1.0196, 0.776926, 0.0211029, 0.0430647, 0.0102876, 0.00987157, 0.00246152, 0.0137588, 0.0168876, 0.0409998, 0.0134844, 1.64173, 0.00297347, 0.0141249, 9.69559e-05, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.00989423, 0.0468187, 0.0469673, 

0.00989423, 0.00992277, 0.341227, 0.0187254, 0.00336417, 0.0285571, 0.0452665, 0.026137, 0.0168876, 0.0176843, 3.55093e-05, 1.6569e-05, 0.0353652, 0.169423, 1.40765, 0.0132703, 0.43031, 0.0246781, 0.000610341, 0.0141249, 0.000351871, 0.0141467, 0.869995, 0.000791982, 0.589338, 0.776926, 1.9565, 0.0102876, 0.0211029, 0.0430647, 0.00987157, 0.00246152, 0.0409998, 0.0134844, 0.00297347, 9.69559e-05, 0.700065, 0.0137588, 0.000207664, 0.0270905, 0.0426612, 0.0395498, 0.0396684, 0.041007, 0.0310471, 0.0178972, 0.0319491, 0.0138428, 0.0468187, 0.0469673, 

0.00615028, 0.00992277, 0.0187254, 0.00336417, 0.0452665, 0.026137, 1.92992, 0.0168876, 0.0270905, 0.0246781, 3.55093e-05, 1.6569e-05, 0.0353652, 0.43031, 0.0141249, 1.61973, 2.40038, 0.0211029, 0.000610341, 0.0285571, 0.000351871, 0.00548431, 0.869995, 1.9565, 0.0102876, 0.0430647, 0.00812385, 9.69559e-05, 0.00297347, 0.0134844, 0.00987157, 0.00246152, 0.0409998, 0.0137588, 0.000207664, 1.30585, 1.51662, 0.0176843, 0.000791982, 0.0132703, 0.0395498, 0.0396684, 0.0310471, 0.0178972, 0.0319491, 0.0138428, 0.0100432, 0.00989423, 0.0468187, 0.0469673, 

0.00615028, 0.00992277, 0.00336417, 0.0452665, 1.92992, 0.0168876, 1.53331, 0.000610341, 0.0285571, 0.0134844, 7.52457e-06, 1.6569e-05, 0.43031, 1.61973, 0.0211029, 0.71497, 1.05316, 0.0246781, 0.00812385, 0.0141249, 0.000351871, 0.00548431, 0.0102876, 0.0430647, 9.69559e-05, 0.00297347, 1.12772, 0.000791982, 0.026137, 0.0270905, 0.00987157, 0.00246152, 0.0409998, 0.000207664, 1.51662, 0.0176843, 1.77707, 0.0132703, 0.0137588, 0.0187254, 0.0395498, 0.0396684, 0.0310471, 0.0178972, 0.0319491, 0.0138428, 0.0100432, 0.00989423, 0.0353652, 0.0468187, 

0.00615028, 0.00992277, 0.00336417, 1.53331, 0.0134844, 0.359991, 1.26819, 0.0285571, 0.0168876, 0.0246781, 7.52457e-06, 1.6569e-05, 0.0211029, 0.71497, 0.0141249, 2.32104, 1.59418, 0.000610341, 0.0187254, 0.0102876, 0.000351871, 0.00548431, 9.69559e-05, 0.00297347, 1.12772, 0.000791982, 0.277213, 0.0176843, 0.026137, 0.0132703, 0.00987157, 0.00246152, 0.000207664, 0.229606, 1.23999, 0.280436, 1.5075, 0.0270905, 0.0137588, 0.00812385, 0.0395498, 0.0396684, 0.0310471, 0.0178972, 0.0319491, 0.0138428, 0.0100432, 0.00989423, 0.0353652, 0.0409998, 

0.00615028, 0.00989423, 0.00336417, 0.0285571, 0.0246781, 0.965016, 0.253483, 0.0102876, 0.0132703, 0.0134844, 7.52457e-06, 1.6569e-05, 0.0211029, 0.71497, 0.0141249, 0.0159415, 2.07701, 0.00812385, 0.00297347, 0.0409998, 0.000351871, 0.00548431, 9.69559e-05, 1.12772, 0.277213, 0.573699, 1.22269, 0.000791982, 0.0176843, 0.026137, 0.00987157, 0.00246152, 0.000207664, 1.23999, 0.0270905, 0.0137588, 1.99519, 0.0353652, 0.000610341, 0.0168876, 0.0395498, 0.0396684, 0.0310471, 0.0178972, 0.0319491, 0.0138428, 0.0100432, 0.00992277, 0.229606, 0.280436, 

0.00615028, 0.00989423, 0.0246781, 0.225747, 0.253483, 0.0134844, 1.2323, 0.0353652, 0.0211029, 0.0141249, 7.52457e-06, 1.6569e-05, 0.71497, 2.07701, 0.00812385, 0.00297347, 2.17715, 0.00336417, 0.00655474, 0.0102876, 0.000351871, 0.00548431, 9.69559e-05, 1.12772, 0.000791982, 0.0176843, 1.61008, 0.026137, 0.0137588, 0.000207664, 0.00987157, 0.00246152, 0.0270905, 1.99519, 0.000610341, 0.0168876, 0.506445, 0.0285571, 0.0159415, 0.0132703, 0.0395498, 0.0310471, 0.0178972, 0.0319491, 0.0138428, 0.0100432, 0.00992277, 0.0100402, 0.0409998, 0.229606, 

